file_name,a0_spectral_entropy,a0_spectral_centroid,a0_spectral_flatness,a0_spectral_bandwidth,a0_std_dev_time_diff,a0_mean_time_diff,a0_median_time_diff,a0_max_peak,a0_median_peak,a0_std_peak,a0_peaks_per_second,a0_sum_peak_magnitude,a0_percent_time_above_threshold,a0_num_boilings,a0_unused_peak_proportion,a0_skewness,a0_kurtosis,a0_crest_factor,a0_rms,a0_burstiness,a0_band_powers,a0_band_ratios,a0_spectrogram_features,a0_spectral_flux,a0_wavelet_energy_features,a0_regime_dominance,a0_rms_change_points,a0_skew_peak_magnitude,a0_kurtosis_peak_magnitude,a0_iqr_peak_magnitude,a1_spectral_entropy,a1_spectral_centroid,a1_spectral_flatness,a1_spectral_bandwidth,a1_std_dev_time_diff,a1_mean_time_diff,a1_median_time_diff,a1_max_peak,a1_median_peak,a1_std_peak,a1_peaks_per_second,a1_sum_peak_magnitude,a1_percent_time_above_threshold,a1_num_boilings,a1_unused_peak_proportion,num_peak_mag_high_diff,avg_peak_mag_diff,peak_mag_correlation,a1_skewness,a1_kurtosis,a1_crest_factor,a1_rms,a1_burstiness,a1_band_powers,a1_band_ratios,a1_spectrogram_features,a1_spectral_flux,a1_wavelet_energy_features,a1_regime_dominance,a1_rms_change_points,a1_skew_peak_magnitude,a1_kurtosis_peak_magnitude,a1_iqr_peak_magnitude
"MATLAB 1-04 PM Tue, Sep 10, 2024 Run9 .csv",5.99774079384499,2741.4131040181096,0.35857792511209763,1278.543154718842,1.4454026948099954,1.3889571416240334,0.9815499991326879,0.1861072969436645,0.1283392691612243,0.04598173629265837,0.7500037506846342,1.6989169216156,0.0015,0,1.0,-1.9306524558114104,293.25888324289156,44.41930712978111,0.005454107912251455,1.0406388012231704,"{'low_band_power': np.float64(0.007439096197751588), 'mid_band_power': np.float64(0.11770771998018824), 'high_band_power': np.float64(0.8742015954067632)}",{'high_to_low_ratio': np.float64(117.51448995524271)},"{'mean_spectral_entropy_time': np.float64(3.5876428832037197), 'var_spectral_centroid_time': np.float64(763757.0173391572)}",1.0873075054524595e-12,"{'wavelet_energy_low_scale': np.float64(3.1812739218721098), 'wavelet_energy_mid_scale': np.float64(0.0662314316151265), 'wavelet_energy_high_scale': np.float64(0.10002059762225332)}",0.0,2.0,-0.027063843586927625,-1.3387714060151163,0.07112575173377991,5.892992896932553,2380.595980465361,0.3224208426212459,1139.2081785762418,1.4462343794004193,1.3890571416239452,0.9815499991326946,0.32150998711586,0.1428162944316864,0.07084910256024386,0.7500037506846342,2.2511244201660157,0.001495,0,1.0,1,0.04140798044204715,0.8439407537831554,1.794388359533354,281.58657266203494,52.39068338596273,0.006136777883718226,1.0411626246776489,"{'low_band_power': np.float64(0.01030697345535341), 'mid_band_power': np.float64(0.1137669447628172), 'high_band_power': np.float64(0.8756288304209)}",{'high_to_low_ratio': np.float64(84.9549903484132)},"{'mean_spectral_entropy_time': np.float64(3.2378411243204166), 'var_spectral_centroid_time': np.float64(584681.4360719152)}",1.8117269640066754e-12,"{'wavelet_energy_low_scale': np.float64(4.103149209539619), 'wavelet_energy_mid_scale': np.float64(0.0255506211743329), 'wavelet_energy_high_scale': np.float64(0.058915148188516536)}",0.0,2.0,0.7839958763601601,0.2739894475228595,0.07992113411426545
"MATLAB 1-05 PM Mon, Mar 11, 2024 Run5 .csv",4.835682762886273,1189.2693048168412,0.1563461013785877,707.0828910986537,0.10696655395734551,0.1537113400698542,0.12189999989252964,0.0262155532836914,0.01775814592838285,0.002297758238443846,6.533376894974052,1.7922642099857287,0.00264,3,0.2653061224489796,-0.020758502203260164,0.09257278594972052,5.328227593989039,0.005300953837399612,0.6958924039614416,"{'low_band_power': np.float64(0.006675985289867572), 'mid_band_power': np.float64(0.3628152249982501), 'high_band_power': np.float64(0.6304937032132782)}",{'high_to_low_ratio': np.float64(94.44204500722994)},"{'mean_spectral_entropy_time': np.float64(4.388930085132691), 'var_spectral_centroid_time': np.float64(22413.547234380727)}",5.476479268923988e-14,"{'wavelet_energy_low_scale': np.float64(11.502073436312035), 'wavelet_energy_mid_scale': np.float64(1.5080900623510907), 'wavelet_energy_high_scale': np.float64(0.16097913288186547)}",0.15463917525773196,1.0,1.0737353517966859,0.9933262734471593,0.0031163096427916787,5.112286729547943,1336.4323784745795,0.22420805390869997,894.1639995314172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"MATLAB 1-05 PM Thu, Aug 22, 2024 Run3 .csv",5.853611594465465,2703.884662536549,0.31511318625376494,1313.2269038099798,0.5264018897845787,0.6728615378663256,0.5799999994860805,0.1193983519077301,0.03681903779506675,0.026940823165925446,1.4000140013792564,0.6167478775978084,0.00137,0,1.0,1.4484806498103677,123.83478677555135,40.07067486095676,0.002979694061106693,0.7823331549813695,"{'low_band_power': np.float64(0.0015781481682651222), 'mid_band_power': np.float64(0.17457495823975847), 'high_band_power': np.float64(0.8217535470259028)}",{'high_to_low_ratio': np.float64(520.7074744631022)},"{'mean_spectral_entropy_time': np.float64(4.854742693921681), 'var_spectral_centroid_time': np.float64(627764.5464382399)}",3.768301170200435e-14,"{'wavelet_energy_low_scale': np.float64(0.5123285002966599), 'wavelet_energy_mid_scale': np.float64(0.009374022512175988), 'wavelet_energy_high_scale': np.float64(0.01114065971262217)}",0.0,2.0,1.4196615174047278,1.7005167067407765,0.0343849429488182,5.389015821268443,1790.6504659977836,0.3581494986924792,1276.7235555146208,0.6883669298142934,0.87468999922625,0.775349999315146,0.0779842031002044,0.032701975107193,0.01618631342355256,1.1000110010837014,0.3828845810890193,0.00139,1,0.7272727272727273,1,0.019660204648971554,0.23129528097933555,0.06453525840624263,75.0789908276495,34.56571523839658,0.002641220170935201,0.786983880487055,"{'low_band_power': np.float64(0.0031565429513645544), 'mid_band_power': np.float64(0.36998149307046935), 'high_band_power': np.float64(0.626638375332276)}",{'high_to_low_ratio': np.float64(198.5204652645021)},"{'mean_spectral_entropy_time': np.float64(4.243514822773737), 'var_spectral_centroid_time': np.float64(551438.2421212497)}",3.0642793848747954e-14,"{'wavelet_energy_low_scale': np.float64(0.8204022367303548), 'wavelet_energy_mid_scale': np.float64(0.005051361607292861), 'wavelet_energy_high_scale': np.float64(0.004094787370643979)}",1.0,3.0,1.4309912803317324,1.9159377442193009,0.017169581055641203
"MATLAB 1-07 PM Fri, Jun 14, 2024 Run1 .csv",6.293300161279161,3570.627824108374,0.492258633853358,1350.8318198719217,0.6139868807183617,0.47902631536561857,0.1754999998444946,0.0194052922725677,0.016586477756500198,0.0013086588813298959,2.0000200019703662,0.33106452822685156,0.00021,0,1.0,0.008041919761982652,0.02496645238573425,4.442871960997719,0.004367736104690698,1.2817393554876708,"{'low_band_power': np.float64(0.01230691808130334), 'mid_band_power': np.float64(0.08831346331662941), 'high_band_power': np.float64(0.8924766561074581)}",{'high_to_low_ratio': np.float64(72.51829013661087)},"{'mean_spectral_entropy_time': np.float64(5.69848606968985), 'var_spectral_centroid_time': np.float64(25877.51747761851)}",7.742864362303984e-15,"{'wavelet_energy_low_scale': np.float64(1.0455354286538752), 'wavelet_energy_mid_scale': np.float64(0.6549830500418095), 'wavelet_energy_high_scale': np.float64(0.5622436140954454)}",0.0,1.0,0.6443834324282782,-0.5784276818748371,0.0018206316232680774,5.883305123394594,3687.900160392497,0.2913367626853848,883.5986678386023,0.041134520068404054,0.08524102556557281,0.07129999993713998,0.0632411670684814,0.042743238806724496,0.004923634258221175,11.80011801162516,5.157158981561657,0.00492,3,0.0,1,0.02652580279111863,-0.21329534315844073,0.011405867463087131,0.017818060758093335,4.507369371922605,0.014318429688768331,0.48256716522915094,"{'low_band_power': np.float64(0.005052679406185205), 'mid_band_power': np.float64(0.024115816093669987), 'high_band_power': np.float64(0.969847774236216)}",{'high_to_low_ratio': np.float64(191.94722171546903)},"{'mean_spectral_entropy_time': np.float64(5.30707955007694), 'var_spectral_centroid_time': np.float64(9817.763845866904)}",1.0389724939467783e-12,"{'wavelet_energy_low_scale': np.float64(4.179404015868068), 'wavelet_energy_mid_scale': np.float64(2.372230243155955), 'wavelet_energy_high_scale': np.float64(2.1871539264781665)}",0.044571428571428574,1.0,1.0453078309506203,1.5798163849430074,0.006638542711734752
"MATLAB 1-07 PM Fri, May 31, 2024 Run3 .csv",5.485897646398795,897.3989643991852,0.290568121771749,958.9717910414898,0.06196788189345402,0.13871408438426358,0.12859999988547877,0.1117322301864624,0.030703681707382198,0.017490855652104783,7.200072007093318,2.6477220487594577,0.00463,3,0.0,-0.5541475211670756,13.471339945849188,18.988148209477405,0.006350512743839688,0.4467310018915712,"{'low_band_power': np.float64(0.3946957568413073), 'mid_band_power': np.float64(0.1757023095766814), 'high_band_power': np.float64(0.4295574921483358)}",{'high_to_low_ratio': np.float64(1.0883255892741839)},"{'mean_spectral_entropy_time': np.float64(4.537721861030125), 'var_spectral_centroid_time': np.float64(176567.70614274553)}",1.3821598957626229e-13,"{'wavelet_energy_low_scale': np.float64(3.1594042827968543), 'wavelet_energy_mid_scale': np.float64(7.578514639708122), 'wavelet_energy_high_scale': np.float64(6.446920460306357)}",0.0821256038647343,2.0,1.6625248907736059,3.44267355991345,0.02284736871719358,6.145383250281501,1433.3210791735517,0.6580434747018835,1373.6804230506264,0.2691142525994269,0.27069444420484545,0.15804999985995716,0.5601434862613679,0.0808717691898346,0.0816162749922713,3.7000370036451775,3.6371297991275777,0.00065,0,1.0,1,0.06162883065842293,0.2248212723435166,-2.2540386066253246,579.7635534790518,76.56138836174257,0.009428328268994887,0.9941624527608599,"{'low_band_power': np.float64(0.3082644015711791), 'mid_band_power': np.float64(0.11111353121036505), 'high_band_power': np.float64(0.5804283589977141)}",{'high_to_low_ratio': np.float64(1.8828912973387604)},"{'mean_spectral_entropy_time': np.float64(4.6018968798267), 'var_spectral_centroid_time': np.float64(369457.22294516006)}",1.9606827708229125e-12,"{'wavelet_energy_low_scale': np.float64(6.319069389209892), 'wavelet_energy_mid_scale': np.float64(9.9110478200874), 'wavelet_energy_high_scale': np.float64(11.495649716312064)}",0.0,1.0,4.915948636869114,24.76467234544862,0.0202913522720337
"MATLAB 1-08 PM Mon, Mar 11, 2024 Run6 .csv",4.836289644575911,1198.9761378089909,0.16797547949900385,723.8563762192028,0.0816528843446618,0.16270786502424553,0.15349999986398855,0.0257413601875305,0.017049105167388848,0.0020768678915789535,6.000040005588415,1.5823251760005907,0.0019333333333333333,3,0.15555555555555556,-0.013567368098322801,0.1524377342632497,5.136240661345706,0.0050538705697151225,0.5018373532987755,"{'low_band_power': np.float64(0.005596606285284786), 'mid_band_power': np.float64(0.3658002805059489), 'high_band_power': np.float64(0.6285781125984378)}",{'high_to_low_ratio': np.float64(112.31415621484123)},"{'mean_spectral_entropy_time': np.float64(4.39682925416212), 'var_spectral_centroid_time': np.float64(23776.047092056062)}",5.0302329530146235e-14,"{'wavelet_energy_low_scale': np.float64(11.1165730764574), 'wavelet_energy_mid_scale': np.float64(1.6164797135289746), 'wavelet_energy_high_scale': np.float64(0.15775698712882022)}",0.12878787878787878,0.0,1.8715552604443668,4.367429925586172,0.0021436676383018473,5.123959378670018,1348.4839026119641,0.232894211787615,907.6803029786847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"MATLAB 1-10 PM Thu, Aug 22, 2024 Run4 .csv",5.973586549939025,2742.1471281909267,0.3337238812632205,1223.7486769377576,0.29860969360533535,0.5746882347854628,0.5041999995554836,0.1772287058830261,0.06855816960334775,0.05428618111917225,1.8000180017733296,1.532139739990234,0.00401,1,0.7777777777777778,2.9385722745969116,274.7474230707114,37.439650495286,0.004733716889406883,0.5196029351754686,"{'low_band_power': np.float64(0.0007810232080549375), 'mid_band_power': np.float64(0.13041897579140663), 'high_band_power': np.float64(0.8673081315153388)}",{'high_to_low_ratio': np.float64(1110.4767727392962)},"{'mean_spectral_entropy_time': np.float64(4.638948261871), 'var_spectral_centroid_time': np.float64(693758.3934468942)}",5.345500539017776e-13,"{'wavelet_energy_low_scale': np.float64(1.8854446574795887), 'wavelet_energy_mid_scale': np.float64(0.0388980700313785), 'wavelet_energy_high_scale': np.float64(0.04513681272454654)}",1.0,2.0,0.5224374672711698,-1.1850838402358195,0.09009925842285157,5.777851874880461,1974.0807911825823,0.36472021278110994,1216.7037349452585,0.31366120094919137,0.6512533327569118,0.628699999445721,0.1286329090595245,0.05500254392623895,0.03607729369359096,1.600016001576293,1.0744707953929895,0.00348,1,0.75,1,0.05538003504276278,0.03202405188122128,-0.7479648261087817,159.63975037288768,31.818928174909733,0.004607730690530804,0.4816270185081252,"{'low_band_power': np.float64(0.0007356908917246023), 'mid_band_power': np.float64(0.2698097753251827), 'high_band_power': np.float64(0.7292885061998771)}",{'high_to_low_ratio': np.float64(991.2974516923585)},"{'mean_spectral_entropy_time': np.float64(4.025411507198032), 'var_spectral_centroid_time': np.float64(469511.73151561164)}",3.6155211352927387e-13,"{'wavelet_energy_low_scale': np.float64(2.858073495450914), 'wavelet_energy_mid_scale': np.float64(0.01711520596924068), 'wavelet_energy_high_scale': np.float64(0.011119710202216762)}",1.0,2.0,0.3794395095472116,-1.2117101820138239,0.06372033983469011
"MATLAB 1-11 PM Thu, Oct 31, 2024 Run0 .csv",5.1177137066074385,2285.246157938116,0.6994351970008273,1928.6225968880506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.202090406535042,1450.714942973075,0.5275880562336049,1806.1342072196326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"MATLAB 1-12 PM Thu, Nov 7, 2024 Run9 .csv",5.632734954703723,2219.356500154379,0.24226425922024752,1361.159129575279,0.001526229011616064,0.21782499980699738,0.2174999998072802,0.2530449855327606,0.2445596277713776,0.023372545144805988,4.5002250152379215,2.0564707243442535,0.0004,1,0.0,0.7014451415491838,49.50016549623467,15.546696880720159,0.016276446853901675,0.00700667514274473,"{'low_band_power': np.float64(0.0001473785950866062), 'mid_band_power': np.float64(0.1936595138200392), 'high_band_power': np.float64(0.8056104230351396)}",{'high_to_low_ratio': np.float64(5466.264775842972)},"{'mean_spectral_entropy_time': np.float64(2.371240132687473), 'var_spectral_centroid_time': np.float64(341763.19337257947)}",1.9569957070510973e-11,"{'wavelet_energy_low_scale': np.float64(6.075090090592648), 'wavelet_energy_mid_scale': np.float64(0.019751436752448382), 'wavelet_energy_high_scale': np.float64(0.03832511378977173)}",1.0,0.0,-0.22116359744772346,-1.8491075866065616,0.04860157966613768,5.512061504986173,2229.435644889877,0.2550319016606788,1230.437858798969,0.0010243900615248605,0.21777499980704168,0.21784999980697,0.2027374672889709,0.1831831061840057,0.010718825072293877,4.5002250152379215,1.670277714729309,0.00045,1,0.0,0,0.043630119827058604,-0.9613666164854772,0.06834014893133962,31.576606288259683,12.40336216729875,0.016345363825905585,0.004703891917954383,"{'low_band_power': np.float64(0.00014767933386902496), 'mid_band_power': np.float64(0.27867351622840963), 'high_band_power': np.float64(0.7204289415940195)}",{'high_to_low_ratio': np.float64(4878.3328223362605)},"{'mean_spectral_entropy_time': np.float64(2.114355601251618), 'var_spectral_centroid_time': np.float64(371843.63077761134)}",2.2644998975762363e-11,"{'wavelet_energy_low_scale': np.float64(6.707033520078976), 'wavelet_energy_mid_scale': np.float64(0.01647559681688943), 'wavelet_energy_high_scale': np.float64(0.030453082588937204)}",1.0,0.0,0.14991094542726457,-1.4177103729972167,0.017676864862441993
"MATLAB 1-12 PM Tue, Oct 29, 2024 Run3 .csv",4.75888278168075,2231.4792159018084,0.5003051344906333,1959.53454003124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.4234716510019396,1130.3240258866276,0.2946244055680123,1707.5610364783795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"MATLAB 1-14 PM Tue, Sep 10, 2024 Run10 .csv",5.988049510811789,2713.0729027229568,0.33045820354536215,1234.7686248814493,0.02409179730577441,0.14111631193144872,0.1443999998714105,0.209852933883667,0.14782166600227353,0.01707817765308226,7.100035506481204,21.523114459514616,0.004445,1,0.0,-0.3989299407635113,24.90044224810656,14.494819923681902,0.019173361450618535,0.1707229800441333,"{'low_band_power': np.float64(0.0013189330667350769), 'mid_band_power': np.float64(0.11297156828910417), 'high_band_power': np.float64(0.884859207470995)}",{'high_to_low_ratio': np.float64(670.8901534036141)},"{'mean_spectral_entropy_time': np.float64(3.978603670133119), 'var_spectral_centroid_time': np.float64(828593.5774228338)}",1.7804131322817677e-11,"{'wavelet_energy_low_scale': np.float64(42.93836893751371), 'wavelet_energy_mid_scale': np.float64(0.505078123883627), 'wavelet_energy_high_scale': np.float64(0.8661716801536337)}",1.0,2.0,0.1789788142901393,0.45289946996374253,0.02570553869009015,5.80630603906213,2408.4593089356717,0.2557555908815039,1088.8915590549934,0.025355068349736127,0.14012253508686107,0.1439999998717667,0.3073953533172607,0.1958333957195282,0.031110707730573985,7.150035756526846,27.36824730634689,0.003415,3,0.0,3,0.04509432633158187,-0.06401381695906844,0.3959666653145773,24.858890857147884,14.778743110233926,0.021241689187504898,0.180949255121731,"{'low_band_power': np.float64(0.0010187773337796793), 'mid_band_power': np.float64(0.10227405818048675), 'high_band_power': np.float64(0.8963711154905315)}",{'high_to_low_ratio': np.float64(879.8498806063747)},"{'mean_spectral_entropy_time': np.float64(3.912011406497307), 'var_spectral_centroid_time': np.float64(721896.8399635219)}",3.427955817340361e-11,"{'wavelet_energy_low_scale': np.float64(55.529134186161855), 'wavelet_energy_mid_scale': np.float64(0.22265576370508358), 'wavelet_energy_high_scale': np.float64(0.6194235399669556)}",0.0994236311239193,2.0,0.09833226540891819,0.045429055748420044,0.052340508699417115
"MATLAB 1-15 PM Thu, Aug 22, 2024 Run5 .csv",6.019454854656341,2751.0382403581953,0.34950598422751344,1233.450643923265,0.4476188039029502,0.5072842100773576,0.34799999969010464,0.3421071875095368,0.0698239696025848,0.09025459335699229,2.0000200019703662,2.1824371004104606,0.00263,1,0.8,4.57644646161737,433.8665363005421,53.831582026943046,0.00635513902114766,0.8823826860975847,"{'low_band_power': np.float64(0.000812249598155077), 'mid_band_power': np.float64(0.11277358957062475), 'high_band_power': np.float64(0.8852177823173368)}",{'high_to_low_ratio': np.float64(1089.8346817628446)},"{'mean_spectral_entropy_time': np.float64(4.608940420661343), 'var_spectral_centroid_time': np.float64(634564.7387891067)}",2.329760962356695e-12,"{'wavelet_energy_low_scale': np.float64(3.068600210109099), 'wavelet_energy_mid_scale': np.float64(0.07482621598013191), 'wavelet_energy_high_scale': np.float64(0.08829050680011108)}",1.0,0.0,1.4831313559209973,0.7767790405502386,0.05775469511747357,5.878498256606731,1992.5582734449176,0.38315815954403526,1175.4982539131586,0.43682824572486606,0.4802799995749429,0.3586999996822149,0.2125856482982635,0.0529200780391693,0.05434728291318717,2.1000210020688845,1.6168930816650382,0.00317,1,0.8095238095238095,1,0.06445556402206422,0.19763659250890456,0.5197754851879443,196.8091938200605,35.45341067253673,0.006307177639928878,0.9095282878976171,"{'low_band_power': np.float64(0.0006467423241686115), 'mid_band_power': np.float64(0.2270118955852964), 'high_band_power': np.float64(0.7721648355554316)}",{'high_to_low_ratio': np.float64(1193.9296481764216)},"{'mean_spectral_entropy_time': np.float64(3.8895194033641336), 'var_spectral_centroid_time': np.float64(509697.66993805324)}",1.60740655710345e-12,"{'wavelet_energy_low_scale': np.float64(4.4612178170346715), 'wavelet_energy_mid_scale': np.float64(0.029692716914176277), 'wavelet_energy_high_scale': np.float64(0.022289613020563336)}",1.0,0.0,1.2501968922384026,0.3286210552517943,0.0540342390537262
"MATLAB 1-16 PM Mon, Mar 11, 2024 Run7 .csv",4.889535320517122,1207.0721895066065,0.162692787551135,719.7815548255315,0.12665394683725023,0.15958602136383007,0.1191999998938531,0.0238619363307952,0.0174741441011428,0.0022487420524530755,6.266708450281234,1.6883709442615467,0.003533333333333333,3,0.32978723404255317,-0.012210770828056668,0.10520864422441534,4.3265767846013,0.005515200011177916,0.7936406068329751,"{'low_band_power': np.float64(0.006946404425707071), 'mid_band_power': np.float64(0.36147763821837653), 'high_band_power': np.float64(0.6315540215843064)}",{'high_to_low_ratio': np.float64(90.9181186236534)},"{'mean_spectral_entropy_time': np.float64(4.438088875760747), 'var_spectral_centroid_time': np.float64(22209.12951568454)}",5.1753026465601097e-14,"{'wavelet_energy_low_scale': np.float64(11.337610082879252), 'wavelet_energy_mid_scale': np.float64(2.150176160265587), 'wavelet_energy_high_scale': np.float64(0.18273376790332774)}",0.14691943127962084,1.0,0.890977795719339,-0.018576403480835335,0.002979449033737199,5.141476006633923,1322.0650845430473,0.2166023508241344,880.2310511669585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"MATLAB 1-17 PM Tue, Sep 10, 2024 Run11 .csv",5.968856521020376,2598.5342200245973,0.3391543446318618,1233.1860991820954,0.0963450457881872,0.21051808491947727,0.25339999977490946,0.3178905701637268,0.1947230899333954,0.03046067484787249,4.750023754336016,18.842015128135678,0.005075,1,0.3263157894736842,-0.6438752742427393,29.500221296623316,13.449113105326651,0.023636545226006254,0.4576568603359611,"{'low_band_power': np.float64(0.0009918176835685209), 'mid_band_power': np.float64(0.11711044852264595), 'high_band_power': np.float64(0.8810511912272567)}",{'high_to_low_ratio': np.float64(888.3197041388386)},"{'mean_spectral_entropy_time': np.float64(3.800468182842667), 'var_spectral_centroid_time': np.float64(855300.695499447)}",4.0155273204746994e-11,"{'wavelet_energy_low_scale': np.float64(71.002855821061), 'wavelet_energy_mid_scale': np.float64(1.052627827942372), 'wavelet_energy_high_scale': np.float64(1.4993885287197406)}",1.0,8.0,0.546991495613493,2.8244802009052457,0.0321660983562469,5.78706379158146,2402.2659355318906,0.27462524559539875,1089.5998042304984,0.09858462532108976,0.1940127449257876,0.22929999979682147,0.3221685886383057,0.2745166802406311,0.053410909287306865,5.150025754701155,26.320074309110638,0.00527,0,1.0,2,0.07336191272735595,-0.0453966280383336,0.45273851693456624,28.55933986755394,12.364137507081946,0.026591706691034615,0.5081347895923005,"{'low_band_power': np.float64(0.0007356784995826108), 'mid_band_power': np.float64(0.10091106208921213), 'high_band_power': np.float64(0.8980131238940312)}",{'high_to_low_ratio': np.float64(1220.6597371046203)},"{'mean_spectral_entropy_time': np.float64(3.7741305214783427), 'var_spectral_centroid_time': np.float64(728346.730293468)}",8.166289824501977e-11,"{'wavelet_energy_low_scale': np.float64(88.98291153144889), 'wavelet_energy_mid_scale': np.float64(0.49873948231931403), 'wavelet_energy_high_scale': np.float64(0.9718564206378297)}",0.0,8.0,-0.9052964821095999,-0.4364633539401197,0.07321849822998056
"MATLAB 1-18 PM Fri, May 31, 2024 Run4 .csv",4.214147572747791,1383.8263012019147,0.34697650537234836,1624.0075376504385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.069108968773936,1088.1479780999252,0.27727025596437493,1443.8719634813472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"MATLAB 1-19 PM Tue, Oct 29, 2024 Run4 .csv",5.534398459706222,2987.198420226956,0.6132780227799011,1684.1936324169894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.8380417758027825,2374.245989004593,0.46989775058187255,1847.4529459797184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"MATLAB 1-19 PM Tue, Sep 10, 2024 Run12 .csv",5.962456590772572,2603.702781508943,0.33518461250413434,1220.934755652233,0.07138184786230584,0.26113157871552356,0.2846499997490448,0.2632118654251099,0.18981409907341,0.02737537032377636,3.8500192535144557,14.582326337099074,0.004055,1,0.025974025974025976,-1.1498893015298872,56.025063114174266,17.60857138456694,0.0177446485550777,0.27335586225697023,"{'low_band_power': np.float64(0.00199214044504082), 'mid_band_power': np.float64(0.11203670049725085), 'high_band_power': np.float64(0.8849968546332319)}",{'high_to_low_ratio': np.float64(444.2442082014442)},"{'mean_spectral_entropy_time': np.float64(3.451940235190866), 'var_spectral_centroid_time': np.float64(875821.3426028661)}",2.2919865525585074e-11,"{'wavelet_energy_low_scale': np.float64(38.70979761789985), 'wavelet_energy_mid_scale': np.float64(0.5035509388983721), 'wavelet_energy_high_scale': np.float64(0.7960550141200107)}",1.0,2.0,-1.2091205971076036,3.1650223337551315,0.03015816688537601,5.836837231475613,2451.691130540047,0.2733844789275008,1109.3324093481538,0.08436994384997852,0.24505061706638334,0.2837999997497942,0.3333179092407227,0.2719516682624817,0.060313952016030306,4.100020503742667,21.29142358422279,0.00414,1,0.573170731707317,1,0.07816555738449099,0.10527884446960269,0.7211051664449383,54.589689329874226,16.73729264516978,0.019914684907951046,0.344295986110996,"{'low_band_power': np.float64(0.002462574338042606), 'mid_band_power': np.float64(0.09660187939136937), 'high_band_power': np.float64(0.9006129874561477)}",{'high_to_low_ratio': np.float64(365.7201220459424)},"{'mean_spectral_entropy_time': np.float64(3.3628849847596296), 'var_spectral_centroid_time': np.float64(828139.5384349199)}",4.499078851681412e-11,"{'wavelet_energy_low_scale': np.float64(47.37350661486993), 'wavelet_energy_mid_scale': np.float64(0.21596821085571405), 'wavelet_energy_high_scale': np.float64(0.5755504741572668)}",1.0,2.0,-0.6006065171605028,-0.6490857798097798,0.10607628881931314
